Step,FPS,TDLoss,Loss,SupervisedLoss,EpisodeScore
37800,0,3.0541708072026568,3.4165735244750977,0.36240274210770923,-7.0
37900,0,2.4889551997184753,2.9177744388580322,0.4288192490736643,-10.0
38000,0,2.39864250591823,2.792670965194702,0.39402844650404795,-1.6666666666666667
38100,0,3.246827483177185,3.61623748143514,0.36941000322500867,-7.666666666666666
38200,0,3.0430271625518794,3.430315295855204,0.3872880985339483,0.0
38300,0,3.3191481033960977,3.6718582709630327,0.35271015763282776,-8.25
38400,0,2.9275573321751183,3.2959276608058388,0.36837026476860046,-10.0
38500,0,3.1224244435628252,3.5742378632227583,0.451813464363416,-9.0
38600,0,2.6465247074762983,3.0339345932006836,0.3874099055926005,-5.0
38700,0,2.4140888849894204,2.8254153331120806,0.41132643818855286,-10.0
38800,0,2.4777201414108276,2.818353073937552,0.3406329367841993,-6.666666666666666
38900,0,2.6063279708226523,2.9357799688975015,0.3294520527124405,-9.428571428571429
39000,0,2.3271228671073914,2.652381658554077,0.32525881628195447,-9.11111111111111
39100,0,2.7955944538116455,3.1978168884913125,0.40222247938315075,-10.0
39200,0,3.0324686425072804,3.4656418732234413,0.43317329032080515,-12.2
39300,0,2.7895830869674683,3.2060430844624834,0.41646002729733783,-8.0
39400,0,2.8398295640945435,3.212497035662333,0.3726674367984136,-11.0
39500,0,2.67460028330485,3.0633857250213623,0.3887854566176732,-3.0
39600,0,2.6830359867640903,3.0499305725097656,0.3668946325778961,-7.363636363636363
39700,0,2.432522177696228,2.8317400415738425,0.3992178688446681,-10.0
39800,0,2.248639951149623,2.660631775856018,0.4119918396075567,-7.8
39900,0,2.6230883200963335,3.045686761538188,0.42259846627712255,-8.333333333333334
40000,0,2.819083179746355,3.2013653005872453,0.3822821336133139,-8.571428571428571
40100,0,2.810131152470907,3.210442026456197,0.4003108938535055,-5.0
40200,0,3.1774694124857583,3.5481419165929156,0.3706725239753723,-108.0
40300,0,2.947615166505178,3.3088796138763428,0.3612643977006276,-10.142857142857142
40400,0,2.7672762870788574,3.147392886025565,0.3801165989467076,2.5
40500,0,2.8210171461105347,3.1832202672958374,0.3622031460205714,-8.0
40600,0,2.6938460667928057,3.0880267222722373,0.3941805958747863,-6.428571428571429
40700,0,3.052940845489502,3.463486671447754,0.4105458507935206,-10.0
40800,0,2.6124125037874495,2.973842109952654,0.36142963596752714,-10.0
40900,0,1.9637908538182576,2.303155501683553,0.339364618062973,-6.222222222222223
41000,0,2.729704737663269,3.1338282823562627,0.40412361423174537,-8.75
41100,0,3.0270367860794067,3.377050797144572,0.35001399616400397,-11.142857142857142
41200,0,2.7385460478918895,3.0978193964277,0.35927335705075947,-9.636363636363635
41300,0,3.2564810117085776,3.6461635430653887,0.38968253632386524,-8.333333333333334
41400,0,2.7735235691070557,3.1908642848332724,0.4173406958580017,-5.0
41500,0,3.1804800033569336,3.528491536776225,0.3480115284522375,-9.285714285714285
41600,0,2.3679588181631908,2.732616867337908,0.36465806194714134,-7.5
41700,0,2.3589197397232056,2.712384025255839,0.3534643352031708,-9.166666666666666
41800,0,3.1111345688501992,3.4662203391393023,0.35508575538794196,-13.5
41900,0,2.759997924168905,3.1706461509068804,0.41064823667208356,-10.0
42000,0,2.8062149456569125,3.179608021463667,0.373393041746957,-6.5
42100,0,3.9298815727233887,4.3264992237091064,0.39661763111750287,-9.428571428571429
42200,0,2.9790228406588235,3.340186874071757,0.36116406818230945,-10.0
42300,0,3.6046450932820635,3.9435623486836753,0.3389172554016113,-10.0
42400,0,2.5736712898526872,2.930911711284092,0.3572404384613037,-10.0
42500,0,2.8052961031595864,3.1793527205785113,0.3740566472212474,-9.0
42600,0,2.9192009965578714,3.257817546526591,0.33861657480398816,-9.0
42700,0,2.899947802225749,3.246112982432048,0.34616521994272864,-7.5
42800,0,2.22901953969683,2.578077452523368,0.3490579766886575,-10.0
42900,0,2.7974348068237305,3.173325022061666,0.375890259941419,-8.75
43000,0,2.902198930581411,3.2717100381851196,0.3695111125707626,-9.9
43100,0,3.064509550730387,3.4078489542007446,0.3433393587668737,-10.0
43200,0,2.4336864096777777,2.821533782141549,0.3878473426614489,-7.0
43300,0,3.615787943204244,4.014273484547933,0.39848553637663525,-7.750000000000001
43400,0,3.240577439467112,3.5910351276397705,0.35045769810676575,-7.5
43500,0,2.5610135793685913,2.9096952080726624,0.3486816336711248,-7.5
43600,0,2.95984423160553,3.317802633558001,0.35795842323984417,-8.0
43700,0,2.2831690708796186,2.6448216636975608,0.36165259281794226,-8.333333333333334
43800,0,3.0366775194803868,3.408507784207662,0.37183023492495215,-8.571428571428571
43900,0,2.4311033884684243,2.8034577767054243,0.3723543733358383,-18.0
44000,0,2.9736038957323347,3.3558229378291538,0.3822189782346998,-7.5
44100,0,3.0550237099329633,3.43079133828481,0.3757676233847936,-8.75
44200,0,2.856435159842173,3.272738079229991,0.41630294422308606,-10.0
44300,0,2.501280685265859,2.8680906295776367,0.3668098946412404,0.0
44400,0,2.8196407045636867,3.1867449283599854,0.36710418973650255,-5.0
44500,0,2.6043293873469033,2.95434562365214,0.350016251206398,-10.0
44600,0,2.7854554454485574,3.119821866353353,0.3343664308389028,-9.166666666666666
44700,0,2.6486844221750894,3.066155831019084,0.4174714336792628,-10.0
44800,0,2.1730972358158653,2.5200747421809604,0.3469774510179247,-1.6666666666666667
44900,0,2.9749503334363303,3.3931718468666077,0.41822148859500885,-8.444444444444445
45000,0,3.3773924509684248,3.782888412475586,0.40549596150716144,-2.857142857142857
45100,0,3.0797472794850664,3.442120989163717,0.3623737543821335,-7.5
45200,0,3.324012211390904,3.7059766224452426,0.3819644323417119,-9.166666666666666
45300,0,2.6555116176605225,2.994470258553823,0.3389586955308914,-10.0
45400,0,2.7631146113077802,3.102031310399373,0.33891670902570087,-10.0
45500,0,2.768855631351471,3.153093854586283,0.3842382331689199,-8.333333333333334
45600,0,3.7383443117141724,4.115121228354317,0.37677689109529766,-21.0
45700,0,3.338960687319437,3.7066119114557905,0.36765120923519135,-10.0
45800,0,2.776401460170746,3.1286596059799194,0.3522581259409586,-10.0
45900,0,3.368565698464711,3.7503687143325806,0.38180308043956757,-8.333333333333334
46000,0,3.1878981590270996,3.5446226596832275,0.3567244793687548,-9.0
46100,0,2.601671655972799,2.974884708722432,0.3732130428155263,-10.0
46200,0,2.462174455324809,2.8474104404449463,0.3852359801530838,-10.0
46300,0,2.8626165986061096,3.247095227241516,0.3844786485036214,-8.0
46400,0,2.893812230655125,3.2586272784641808,0.36481512018612455,-10.0
46500,0,2.7058291832605996,3.059617201487223,0.353788028160731,-3.7499999999999996
46600,0,2.4458871881167092,2.8129908243815103,0.36710362633069354,-8.333333333333334
46700,0,2.207916021347046,2.5683105389277143,0.3603945275147756,-8.333333333333334
46800,0,2.6060631445475986,2.966045243399484,0.3599820647920881,-10.0
46900,0,2.030389050642649,2.472980578740438,0.4425915479660034,-6.0
47000,0,2.506942868232727,2.8585133155186973,0.35157041748364765,-10.0
47100,0,3.224970519542694,3.598367691040039,0.37339718639850616,-5.0
47200,0,3.337226629257202,3.6772730691092357,0.3400464398520333,-5.0
47300,0,2.385217289129893,2.73083637158076,0.3456190824508667,-8.5
47400,0,2.231322467327118,2.5817422072092695,0.3504197349150976,-12.5
47500,0,2.657414654890696,3.020697236061096,0.36328256626923877,-10.0
47600,0,2.6869126047406877,3.0323056834084645,0.3453931084700993,-6.375
47700,0,3.3231312036514282,3.6604662338892617,0.33733503023783373,5.0
47800,0,2.601241548856099,2.927414576212565,0.32617307702700293,-6.875
47900,0,2.811986804008484,3.1711033185323076,0.3591164449850718,-10.0
48000,0,2.3024200882230494,2.6817277499607632,0.37930765748023987,-10.0
48100,0,2.946921229362488,3.4143176078796387,0.46739637355009717,-6.25
48200,0,2.8272047638893127,3.213113109270732,0.3859083453814188,-3.500000000000001
48300,0,2.8487946589787803,3.2242411375045776,0.37544646859169,-9.285714285714285
48400,0,2.7361974205289568,3.1278146845953807,0.3916172725813729,-9.428571428571429
48500,0,2.698055883248647,3.0628438393274946,0.3647879511117935,-9.0
48600,0,2.8862626552581787,3.304658611615499,0.41839597622553504,-7.0
48700,0,2.8379876017570496,3.203809440135956,0.36582184334595996,-7.0
48800,0,2.777752126966204,3.1459178243364603,0.3681657356875283,-9.583333333333334
48900,0,2.8703145186106367,3.2607378562291465,0.39042332768440247,-3.571428571428571
49000,0,2.4232618610064183,2.7718783418337503,0.3486164510250092,-4.8
49100,0,2.9499143759409585,3.3221652507781982,0.3722508649031321,-10.0
49200,0,3.175705977848598,3.524646622794015,0.34894064920289175,-13.0
49300,0,2.5124986966451006,2.873077670733134,0.3605790038903554,-9.166666666666666
49400,0,2.9664966265360517,3.351959466934204,0.38546282549699146,-10.272727272727273
49500,0,3.4884466330210366,3.8937732378641763,0.4053265502055486,-9.555555555555555
49600,0,2.8973451341901506,3.2620587008340016,0.36471360496112276,-9.545454545454545
49700,0,3.120945572853088,3.5381736358006797,0.4172280828158061,-10.0
49800,0,3.0339147051175432,3.428574323654175,0.394659623503685,-6.25
49900,0,3.2466413180033364,3.5928237438201904,0.3461824754873912,-10.0
50000,0,2.8321155990873064,3.1744384425027032,0.3423228902476175,-152.0
50100,0,3.347244699796041,3.7150888045628867,0.367844099799792,-8.25
50200,0,3.2009578545888266,3.5763878424962363,0.3754299581050873,-7.857142857142858
50300,0,2.701063950856527,3.090053677558899,0.38898975650469464,-6.25
50400,0,2.9637137651443473,3.3249351297106062,0.36122133902141024,-10.0
50500,0,2.6882779200871787,3.0483796199162803,0.36010170479615533,-6.875
50600,0,2.00302932659785,2.3610691030820212,0.35803976655006414,-9.555555555555555
50700,0,2.8254255652427673,3.217790206273397,0.39236462116241455,-10.0
50800,0,3.0363382271357944,3.4740415641239712,0.4377033284732274,-7.888888888888889
50900,0,3.1175322731335955,3.5244841178258257,0.40695179998874664,-9.375
51000,0,2.795508702596029,3.185756723086039,0.3902479459842046,-8.999999999999998
51100,0,3.214510679244995,3.6188245614369707,0.4043137977520625,-10.0
51200,0,2.7202763216836114,3.181422744478498,0.4611464653696333,-9.0
51300,0,2.4868780374526978,2.8563046654065447,0.3694266428550085,-7.7272727272727275
51400,0,2.7210337320963545,3.0892923672993975,0.3682585954666138,3.428571428571429
51500,0,2.606245477994283,2.9574301640192666,0.3511846959590912,-8.875
51600,0,2.5452796731676375,2.931473629815238,0.38619393961770193,-8.0
51700,0,2.4840040008227033,2.861571987469991,0.37756799161434174,-6.666666666666667
51800,0,2.1695924401283264,2.5627981424331665,0.3932056923707326,-10.0
51900,0,3.1906716426213584,3.554859121640523,0.36418751378854114,-43.0
52000,0,2.4743589844022478,2.835294995989118,0.36093599881444655,-10.0
52100,0,3.479366401831309,3.878125309944153,0.3987589528163274,-8.0
52200,0,2.7626843452453613,3.1369855801264444,0.3743012547492981,-10.0
52300,0,2.992063681284587,3.3898471991221113,0.39778352777163195,-7.066666666666666
52400,0,3.615947416850499,4.026572636195592,0.4106251299381256,-7.0
52500,0,2.8638565738995876,3.2467894951502485,0.38293295602003735,-11.599999999999998
52600,0,2.462568759918213,2.8113346894582114,0.3487659345070522,-6.666666666666667
52700,0,2.9440646171569824,3.317945679028829,0.3738810767730077,-13.0
52800,0,2.8291772944586615,3.200266940253121,0.371089688369206,-10.0
52900,0,2.9746968348821006,3.361198306083679,0.3865014811356863,1.3333333333333335
53000,0,2.911928017934163,3.2985873222351074,0.386659304300944,-10.0
53100,0,2.493501385052999,2.8481393655141196,0.3546379953622818,-3.0999999999999996
